Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Response To Interleukin-4 (GO:0070670)	1/9	1.030446e-02	5.487726e-02	0	0	1.134602e+02	5.191007e+02	XCL1
GO_Biological_Process_2023	Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)	1/9	1.030446e-02	5.487726e-02	0	0	1.134602e+02	5.191007e+02	XCL1
GO_Biological_Process_2023	Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551)	1/10	1.144312e-02	5.696684e-02	0	0	1.008485e+02	4.508297e+02	XCL1
GO_Biological_Process_2023	Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)	1/10	1.144312e-02	5.696684e-02	0	0	1.008485e+02	4.508297e+02	XCL1
GO_Biological_Process_2023	Signal Release (GO:0023061)	1/10	1.144312e-02	5.696684e-02	0	0	1.008485e+02	4.508297e+02	PORCN
GO_Biological_Process_2023	Negative Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000515)	1/11	1.258052e-02	6.001958e-02	0	0	9.075909e+01	3.971260e+02	XCL1
GO_Biological_Process_2023	Endoplasmic Reticulum Membrane Organization (GO:0090158)	1/11	1.258052e-02	6.001958e-02	0	0	9.075909e+01	3.971260e+02	ATL1
GO_Biological_Process_2023	Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)	1/12	1.371667e-02	6.159056e-02	0	0	8.250413e+01	3.538720e+02	XCL1
GO_Biological_Process_2023	Positive Regulation Of T-helper 1 Type Immune Response (GO:0002827)	1/12	1.371667e-02	6.159056e-02	0	0	8.250413e+01	3.538720e+02	XCL1
GO_Biological_Process_2023	Dendrite Self-Avoidance (GO:0070593)	1/12	1.371667e-02	6.159056e-02	0	0	8.250413e+01	3.538720e+02	PALLD
GO_Biological_Process_2023	Cellular Response To Interleukin-4 (GO:0071353)	1/13	1.485157e-02	6.183656e-02	0	0	7.562500e+01	3.183547e+02	XCL1
GO_Biological_Process_2023	Negative Regulation Of Neuroinflammatory Response (GO:0150079)	1/13	1.485157e-02	6.183656e-02	0	0	7.562500e+01	3.183547e+02	CST7
GO_Biological_Process_2023	Regulation Of Myoblast Fusion (GO:1901739)	1/13	1.485157e-02	6.183656e-02	0	0	7.562500e+01	3.183547e+02	PLEKHO1
GO_Biological_Process_2023	Positive Regulation Of Type 2 Immune Response (GO:0002830)	1/13	1.485157e-02	6.183656e-02	0	0	7.562500e+01	3.183547e+02	XCL1
GO_Biological_Process_2023	Prostanoid Biosynthetic Process (GO:0046457)	1/14	1.598523e-02	6.204436e-02	0	0	6.980420e+01	2.887165e+02	PTGDS
GO_Biological_Process_2023	Regulation Of Microglial Cell Activation (GO:1903978)	1/14	1.598523e-02	6.204436e-02	0	0	6.980420e+01	2.887165e+02	CST7
GO_Biological_Process_2023	Negative Regulation Of T Cell Mediated Immunity (GO:0002710)	1/14	1.598523e-02	6.204436e-02	0	0	6.980420e+01	2.887165e+02	XCL1
GO_Biological_Process_2023	Lipoprotein Biosynthetic Process (GO:0042158)	1/14	1.598523e-02	6.204436e-02	0	0	6.980420e+01	2.887165e+02	PORCN
GO_Biological_Process_2023	Positive Regulation Of Immunoglobulin Mediated Immune Response (GO:0002891)	1/15	1.711763e-02	6.237273e-02	0	0	6.481494e+01	2.636442e+02	XCL1
GO_Biological_Process_2023	Negative Regulation Of Macrophage Activation (GO:0043031)	1/15	1.711763e-02	6.237273e-02	0	0	6.481494e+01	2.636442e+02	CST7
GO_Biological_Process_2023	Astrocyte Development (GO:0014002)	1/15	1.711763e-02	6.237273e-02	0	0	6.481494e+01	2.636442e+02	S100A9
GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	2/176	1.725616e-02	6.237273e-02	0	0	1.083908e+01	4.400218e+01	XCL2;XCL1
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	2/179	1.781404e-02	6.237273e-02	0	0	1.065375e+01	4.291085e+01	XCL2;XCL1
GO_Biological_Process_2023	Regulation Of Transforming Growth Factor Beta Production (GO:0071634)	1/16	1.824879e-02	6.237273e-02	0	0	6.049091e+01	2.421848e+02	XCL1
