Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Necroptosis,-0.993350176092719,0.5365505630381983,0.4383561643835616,VDAC1;VDAC2;HMGB1;H2AX;H2AZ1,wald_stat,KEGG_2021_Human
Colorectal cancer,0.9802332128695878,1.0,0.5189437428243399,CYCS;PIK3CD;MAPK1,wald_stat,KEGG_2021_Human
Shigellosis,0.9768663758366619,1.0,0.5480868665977249,CYCS;UBE2D2;PIK3CD;CYTH1;CAST;SEPTIN6;CALCOCO2;UBA52;MAPK1;CAPN2;FNBP1;SEPTIN7,wald_stat,KEGG_2021_Human
Coronavirus disease,0.9723207389319026,1.0,0.5336374002280502,PIK3CD;FAU;UBA52;MAPK1;EIF2AK2;PLCG2,wald_stat,KEGG_2021_Human
Viral carcinogenesis,0.962050459933018,1.0,0.5598335067637877,PIK3CD;CDKN1B;CCND2;H4C3;MAPK1;RBL2;HLA-E;CCND3;YWHAZ;EIF2AK2;SND1;CASP8,wald_stat,KEGG_2021_Human
B cell receptor signaling pathway,0.9593486681531785,1.0,0.5704845814977973,PPP3CC;PIK3CD;MAPK1;NFATC2;GSK3B;PLCG2,wald_stat,KEGG_2021_Human
Wnt signaling pathway,0.9553280917562685,1.0,0.5350678733031674,PPP3CC;CCND2;NFATC2;TLE1;CCND3;GSK3B;TLE4;NFATC3,wald_stat,KEGG_2021_Human
Human T-cell leukemia virus 1 infection,0.9525271102834969,1.0,0.5993788819875776,ETS1;PPP3CC;PIK3CD;CCND2;MAPK1;BUB3;NFATC2;LCK;HLA-E;CCND3;ATM;ITGAL;CANX,wald_stat,KEGG_2021_Human
Yersinia infection,-0.9505082594994417,0.6119677023930076,0.5789473684210527,ARPC3;NFKBIA;CDC42;ACTB;PKN1;FOS;ACTG1;ARPC1B;ROCK1;VAV3;ARPC2;ARPC5L,wald_stat,KEGG_2021_Human
Pathogenic Escherichia coli infection,0.9498533779742317,1.0,0.5893416927899686,CYCS;TUBA1A;FYN;CYTH1;MAPK1;MYH9;MYO1G;ARHGEF1;NCL;CYFIP2;CASP8;WIPF1;GNA13,wald_stat,KEGG_2021_Human
Herpes simplex virus 1 infection,0.9417514163125992,1.0,0.5810234541577826,CYCS;PIK3CD;PPP1CA;PPP1CC;HLA-E;TNFRSF14;EIF2AK2;CASP8;CD74;ZNF331;SRSF4;ZNF600;STAT1;IFNG;BAX;PILRB;SP100;JAK1;HLA-C;PIK3R1;HLA-F;SRSF2;IRF7,wald_stat,KEGG_2021_Human
