Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Signaling By Rho GTPases R-HSA-194315,1.3070590849596593,1.0,0.022022022022022022,CDC42SE2;KIF2A;TAGAP;CDKN1B;ARHGAP25;ARHGEF3;DYNC1H1;ARHGAP45;SPTAN1;KDM4C;PPP2R1A;KTN1;PHIP;MAPK1;ADD3;CCT2;FNBP1;MYH9;LBR;STK38;BUB3;STOM;PPP1CC;PPP2R5C;DEF6;ARHGEF1;ARHGAP30;ITSN2;LCK;RHOH;IQGAP2;FMNL1;YWHAZ;CYFIP2;ARHGAP15;WIPF1;ARFGAP3;GNA13;ZAP70;HMOX2;NUDC;DOCK10;MYL12B;ABI1;CSK;CAPZB,wald_stat,Reactome_2022
RAC1 GTPase Cycle R-HSA-9013149,1.3049327801045156,1.0,0.11182795698924732,TAGAP;ARHGAP25;ARHGAP45;KTN1;LBR;DEF6;ARHGAP30;IQGAP2;FMNL1;CYFIP2;ARHGAP15;WIPF1;GNA13;DOCK10;ABI1,wald_stat,Reactome_2022
Axon Guidance R-HSA-422475,-1.3020489031323985,0.649468964766655,0.001,PSMB1;ARPC3;RSL24D1;CSNK2B;UBB;CDC42;PKN1;RBM8A;RHOC;PSMB4;AP2M1;ACTG1;PFN1;ARPC1B;ROCK1;PSMA1;PSMD7;MYL6;HSP90AA1;VAV3;PSMA6;ARPC2;PSMA3;LYN;MAGOH;RHOA;EIF4G1;CXCR4,wald_stat,Reactome_2022
RHO GTPase Cycle R-HSA-9012999,1.2976675289563004,1.0,0.05740181268882175,CDC42SE2;TAGAP;ARHGAP25;ARHGEF3;ARHGAP45;SPTAN1;KTN1;PHIP;ADD3;CCT2;FNBP1;LBR;STK38;STOM;DEF6;ARHGEF1;ARHGAP30;ITSN2;LCK;RHOH;IQGAP2;FMNL1;CYFIP2;ARHGAP15;WIPF1;ARFGAP3;GNA13;ZAP70;HMOX2;NUDC;DOCK10;ABI1;CSK;CAPZB,wald_stat,Reactome_2022
Signaling By ROBO Receptors R-HSA-376176,-1.294589002083818,0.6466104971813501,0.0851063829787234,PSMB1;RSL24D1;UBB;CDC42;PKN1;RBM8A;PSMB4;PFN1;PSMA1;PSMD7;PSMA6;PSMA3;MAGOH;RHOA;EIF4G1;CXCR4;PSME2;PSME1;PSMB10,wald_stat,Reactome_2022
Signaling By BRAF And RAF1 Fusions R-HSA-6802952,1.2833742062658,1.0,0.13126491646778043,MAPK1;AKAP9;ZC3HAV1;SND1;CSK;FXR1;CALM1;TLN1;AGK;IQGAP1,wald_stat,Reactome_2022
Golgi-to-ER Retrograde Transport R-HSA-8856688,1.2810307405049115,1.0,0.1542056074766355,KIF2A;DYNC1H1;KDELR2;KIFAP3;ARFGAP3;ARF4;KDELR1;TMED9;CAPZB;TMED2;DCTN3,wald_stat,Reactome_2022
Regulation Of Actin Dynamics For Phagocytic Cup Formation R-HSA-2029482,-1.2783376723030835,0.6779656877709263,0.12037037037037036,ARPC3;CDC42;PKN1;BRK1;ACTG1;ARPC1B;HSP90AA1;VAV3;ARPC2,wald_stat,Reactome_2022
Ub-specific Processing Proteases R-HSA-5689880,-1.2753603004282879,0.6623936842204136,0.05128205128205128,VDAC1;PSMB1;TADA3;NFKBIA;VDAC2;UBB;ADRM1;PSMB4;PSMA1;OTUB1;PSMD7;PSMA6;PSMA3;BIRC2,wald_stat,Reactome_2022
Nervous System Development R-HSA-9675108,-1.2738867348430785,0.643640343438866,0.001,PSMB1;ARPC3;RSL24D1;CSNK2B;UBB;CDC42;PKN1;RBM8A;RHOC;PSMB4;AP2M1;ACTG1;PFN1;ARPC1B;ROCK1;PSMA1;PSMD7;MYL6;HSP90AA1;VAV3;PSMA6;ARPC2;PSMA3;LYN;MAGOH;RHOA;EIF4G1;CXCR4,wald_stat,Reactome_2022
