Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Macromolecule Biosynthetic Process (GO:0009059),1.5965151291517408,0.41337874219392434,0.005050505050505051,GOLPH3;MRPS7;DARS1;TNIP1;COPS5;EEF1A1;MRPS33;MRPL3;SRBD1;SARS1;EEF2;MRPL34;MRPS18C;EEF1B2;EEF2K;MRPL41;MRRF;ALAS1;EIF4G1;MRPL18;EXT2;MRPS18B;MRPS14;MRPL36;EIF4EBP2;POLL;MRPL27;GSPT1;EIF5A2;MRPL51,wald_stat,GO_Biological_Process_2023
Regulation Of Erythrocyte Differentiation (GO:0045646),1.5934264971967083,0.40764059152885473,0.015730337078651686,MAPK14;ETS1;ZFP36L1;NCKAP1L;STAT3;PRKDC;FAM210B;HIF1A;ARNT,wald_stat,GO_Biological_Process_2023
Regulation Of Receptor Internalization (GO:0002090),-1.5832862841678468,0.5253798932439258,0.02952029520295203,ANKRD13D;ARF1;CD63;FLOT1;RIN3,wald_stat,GO_Biological_Process_2023
Telomere Organization (GO:0032200),1.582717826151043,0.42789399887673296,0.004866180048661801,UCHL5;XRCC5;PRKDC;RPA3;XRCC6;PTGES3;EZH1;INO80D;RPA2;INO80B;PARP1;RUVBL1;ATRX,wald_stat,GO_Biological_Process_2023
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277),-1.5789118126043833,0.5286433142212805,0.024263431542461005,RGS2;DYNLT1;GIT1;PPP1R9B;DGKQ;GRK6;USP33;RGS16;CCL5;ZDHHC3;PDE6G;PLCB1,wald_stat,GO_Biological_Process_2023
Aerobic Respiration (GO:0009060),-1.5762261192732532,0.5243698357733321,0.0070052539404553416,NDUFB7;NDUFA1;NDUFC2;NDUFA13;NDUFB6;NDUFB8;NDUFA12;SDHB;ME3;NDUFB1;SURF1;NDUFA10;NDUFS6;NDUFB11;NDUFA9;NDUFS3;NDUFV1;NDUFB9;UQCRC1;NDUFA5;NDUFS8;TEFM,wald_stat,GO_Biological_Process_2023
Response To Tumor Necrosis Factor (GO:0034612),-1.5686247414019339,0.5424141958008019,0.005110732538330494,SLC22A5;INPP5K;XCL1;AKT1;ZC3H12A;GCH1;GATA3;MAP2K7;XCL2;CASP3;TNFRSF11A;CCL4;IKBKB;CCL5,wald_stat,GO_Biological_Process_2023
Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),-1.5682949852590307,0.5155240693060072,0.017152658662092625,NDUFB7;NDUFA1;BCS1L;NDUFC2;NDUFA13;NDUFB6;NDUFB8;NDUFB1;NDUFA10;NDUFB11;NDUFA9;NDUFS3;COA1;NDUFB9;TIMM21;NDUFA5;NDUFS8,wald_stat,GO_Biological_Process_2023
NADH Dehydrogenase Complex Assembly (GO:0010257),-1.5682949852590307,0.5155240693060072,0.017152658662092625,NDUFB7;NDUFA1;BCS1L;NDUFC2;NDUFA13;NDUFB6;NDUFB8;NDUFB1;NDUFA10;NDUFB11;NDUFA9;NDUFS3;COA1;NDUFB9;TIMM21;NDUFA5;NDUFS8,wald_stat,GO_Biological_Process_2023
SCF-dependent Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0031146),-1.567273558696287,0.506505742412993,0.02772963604852686,FBXO44;FBXW7;FBXL12;FBXO9;FBXL18;FBXO31;CUL5;FBXL6;FBXL5,wald_stat,GO_Biological_Process_2023
Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),-1.5656976713782305,0.5001172058389421,0.00825082508250825,NDUFB7;NDUFA1;BCS1L;PET100;NDUFC2;UQCRFS1;NDUFA13;NDUFB6;NDUFB8;COX19;NDUFB1;SURF1;SDHAF2;NDUFA10;FASTKD3;UQCC3;NDUFB11;NDUFA9;NDUFS3;COA1;COX16;NDUFB9;TIMM21;NDUFA5;NDUFS8,wald_stat,GO_Biological_Process_2023
Regulation Of Protein Tyrosine Kinase Activity (GO:0061097),-1.5643725180127788,0.49334880243533946,0.030685920577617327,NCK2;RAP2C;EPHA4;MVP;LRP8;DLG3;UNC119;SHC1,wald_stat,GO_Biological_Process_2023
