Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Deadenylation Of mRNA R-HSA-429947,1.5368776021534558,0.6775736875725143,0.019305019305019305,CNOT7;EIF4B;CNOT3;PARN;EIF4A2;TUT7;EIF4G1;PABPC1,wald_stat,Reactome_2022
"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",-1.5341619035789518,0.4281746644036414,0.05032822757111598,CREBBP;NCOA1;CARM1;BMAL1;NOCT;TBL1X,wald_stat,Reactome_2022
mRNA Splicing R-HSA-72172,-1.5323841340710551,0.4165182140803187,0.0020920502092050207,U2AF2;SF3B6;RBM8A;ALYREF;CRNKL1;SRSF10;MAGOH;WDR33;RBM5;SNRNP27;CWC25;PHF5A;SNW1;CWC15;BUD31;U2SURP;SYF2;EFTUD2;TRA2B;SLU7;PTBP1;CPSF7;SNRPB2;HNRNPH1;POLR2C;POLR2D;SMNDC1;RNPS1;PQBP1;HNRNPL;CTNNBL1;NCBP1;TFIP11;POLR2G;SRSF9;PABPN1;NUDT21;SRSF5;SNRNP25;SRSF2;SNRPC;CDC5L;PCBP1;ZCRB1;CPSF6,wald_stat,Reactome_2022
Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,1.5320560908178704,0.6547975682992435,0.019230769230769232,PRKAR1A;STAT3;GCC2;VCL;STRN;PLCG1;CLTC;MECP2;STAT5A;PPM1B;NPM1;PIK3CA;CARS1;RBX1;TPM4;EIF2AK3;SQSTM1;RNF213;RNASEH2A;MSN;MYH9,wald_stat,Reactome_2022
VxPx Cargo-Targeting To Cilium R-HSA-5620916,1.530323284259902,0.6220212100275067,0.04743083003952569,ARF4;RAB11A;PTGES2;PRKD2;EXOC1;EXOC2,wald_stat,Reactome_2022
Signaling By FGFR3 R-HSA-5654741,-1.5256094989784306,0.4208914060788772,0.017167381974248927,NRAS;GALNT3;SPRY2;PPP2CA;PPP2CB;MKNK1;PIK3R1;UBB;BRAF,wald_stat,Reactome_2022
Ca2+ Pathway R-HSA-4086398,-1.5028118061140585,0.47761989591954107,0.021413276231263382,NRAS;TCF7;GNB1;GNGT2;PRKCA;TNRC6A;AGO4;AGO2;NFATC1;PDE6G;CALM1;PLCB1;PDE6B;PLCB2,wald_stat,Reactome_2022
RHOQ GTPase Cycle R-HSA-9013406,-1.5005980973428368,0.46762564699611453,0.030425963488843813,PKN1;CDC42;GIT1;ARHGAP21;ARHGEF7;CPNE8;LAMTOR1;PREX1;RHOQ;PKN2;ARHGAP5;ARHGAP26,wald_stat,Reactome_2022
Miscellaneous Transport And Binding Events R-HSA-5223345,1.4965286965682516,0.7549930869374175,0.04789272030651341,ADD3;ADD1;LRRC8D;NIPA2;NIPA1;MMGT1;BPNT1;SLC66A1;MRS2;NIPAL3;ANKH,wald_stat,Reactome_2022
Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,1.485739248181974,0.7717868828950971,0.038,TUBA1A;TCP1;CCT3;CCT6A;PFDN6;CCT4;CCT8;CCT2;CCT7;TUBB;TUBA1C,wald_stat,Reactome_2022
Class I Peroxisomal Membrane Protein Import R-HSA-9603798,1.4856148438385952,0.7316173014763245,0.045098039215686274,ACBD5;PEX3;PXMP4;PEX14;PEX19;PEX16;ABCD3;PEX2,wald_stat,Reactome_2022
Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957,1.4775415972817645,0.736147648906908,0.043912175648702596,TUBA1A;TCP1;CCT3;CCT6A;PFDN6;CCT4;CCT8;CCT2;CCT7;TUBB;TUBA1C,wald_stat,Reactome_2022
Formation Of HIV Elongation Complex In Absence Of HIV Tat R-HSA-167152,-1.4775271967351595,0.5325791958069863,0.02494802494802495,ELOA;ERCC3;POLR2C;POLR2D;NCBP1;ELOB;POLR2G;ELL;MNAT1;CCNT1;CDK7;POLR2E;CCNT2;NELFCD;NELFA;POLR2J;CDK9,wald_stat,Reactome_2022
EPHB-mediated Forward Signaling R-HSA-3928662,-1.4769179848562175,0.5168254057314388,0.049586776859504134,LIMK1;PKN1;CDC42;YES1;LYN;ARPC2,wald_stat,Reactome_2022
Signaling By FGFR R-HSA-190236,-1.4742676754781283,0.5099951538922028,0.027196652719665274,NRAS;GALNT3;SPRY2;PPP2CA;PTBP1;HNRNPH1;POLR2C;PPP2CB;POLR2D;NCBP1;MKNK1;PIK3R1;POLR2G,wald_stat,Reactome_2022
DARPP-32 Events R-HSA-180024,1.4730572667631314,0.7231621793928694,0.05333333333333334,PPP3CB;PRKACB;PRKAR1A;PPP3CC;PPP2R5D;PPP3R1,wald_stat,Reactome_2022
Keratan Sulfate/Keratin Metabolism R-HSA-1638074,-1.4729815037479,0.49849604087472477,0.044989775051124746,B3GNT7;B3GNT2;SLC35D2;B4GALT4,wald_stat,Reactome_2022
RNA Polymerase I Transcription Termination R-HSA-73863,1.469066376897064,0.7111841801187251,0.05065666041275797,UBTF;TBP;GTF2H1;GTF2H3;POLR1H;CCNH;GTF2H5;POLR1D;TAF1B;POLR1E,wald_stat,Reactome_2022
G-protein Beta:Gamma Signaling R-HSA-397795,-1.468123370526766,0.501083268192721,0.06432748538011696,PKN1;CDC42;AKT1;GNB1;GNGT2,wald_stat,Reactome_2022
Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565,1.4654170275566796,0.6968962884577344,0.04206500956022945,H2BC15;SMARCA5;BAZ1B;HERC2;MDC1;KDM4B;UBC;MRE11;ATM;RNF8;MAPK8;TP53;H2BC9;NSD2;H2BC12;UBA52;UBE2V2;APBB1;RAD50;KDM4A;PPP5C;H2BC11;ABRAXAS1;TP53BP1;BARD1;KAT5,wald_stat,Reactome_2022
RHO GTPases Activate ROCKs R-HSA-5627117,-1.4644447453890246,0.49940302670001246,0.06365503080082136,LIMK1;PKN1;RHOC,wald_stat,Reactome_2022
Signaling By FGFR2 IIIa TM R-HSA-8851708,-1.4639156072382367,0.4735286829099512,0.06147540983606557,POLR2C;POLR2D;NCBP1;POLR2G;POLR2E;POLR2J,wald_stat,Reactome_2022
FGFR2 Mutant Receptor Activation R-HSA-1839126,-1.4639156072382367,0.4735286829099512,0.06147540983606557,POLR2C;POLR2D;NCBP1;POLR2G;POLR2E;POLR2J,wald_stat,Reactome_2022
KSRP (KHSRP) Binds And Destabilizes mRNA R-HSA-450604,1.4619147159931367,0.6848696589274618,0.07128712871287128,MAPK14;YWHAZ;PARN;EXOSC2;EXOSC3;EXOSC8;DIS3;KHSRP,wald_stat,Reactome_2022
Interactions Of Rev With Host Cellular Proteins R-HSA-177243,1.4577790661550125,0.6777640172600347,0.03824091778202677,KPNB1;XPO1;NUP62;NUP50;RAN;NUP37;NPM1;NUP58;RANBP1;NUP188;NUP85,wald_stat,Reactome_2022
Intrinsic Pathway For Apoptosis R-HSA-109606,1.4529538269160747,0.6729984546994285,0.03024193548387097,PPP3CC;STAT3;CYCS;YWHAZ;GZMB;APIP;PPP3R1;AKT3;GSDMD;BCL2L1;YWHAH;CDKN2A;CARD8;YWHAB,wald_stat,Reactome_2022
Respiratory Electron Transport R-HSA-611105,-1.4509416137548958,0.5024988939508304,0.02092050209205021,NDUFB7;NDUFA1;NDUFC2;UQCR11;UQCRFS1;COQ10B;NDUFA13;COX7B;SDHB;COX19;NDUFB6;NDUFB1;NDUFA12;NDUFB8;COX5B;COX6A1;SURF1;LRPPRC;UQCRQ;NDUFA10;NDUFB11;NDUFS6;COX8A;COA1;NDUFA9;NDUFS3;SDHA;COX16;UQCRC1;NDUFB9;NDUFA5;NDUFS8,wald_stat,Reactome_2022
Chondroitin Sulfate/Dermatan Sulfate Metabolism R-HSA-1793185,-1.4502364614493255,0.4913792912517931,0.06746031746031746,CHST7;CHSY1;UST;B3GALT6;IDS;XYLT1;B3GAT3;B4GALT7;DSE,wald_stat,Reactome_2022
DNA Double-Strand Break Repair R-HSA-5693532,1.4482499714186414,0.6698900075948402,0.011111111111111112,XRCC5;TDP2;H2BC15;SMARCA5;PRKDC;BAZ1B;XRCC6;PPP4R2;RPA3;RFC5;POLK;PPP4C;RFC4;HERC2;TDP1;MDC1;PARP1;KDM4B;RAD52;RAD17;UBC;ATRIP;MRE11;GEN1;ATM;TIMELESS;RNF8;POLM;RAD51C;LRIF1;MAPK8;POLL;TP53;H2BC9;NSD2;H2BC12,wald_stat,Reactome_2022
NGF-stimulated Transcription R-HSA-9031628,-1.4457481163989416,0.4937779393881847,0.08176100628930817,EGR1;MEF2D;JUND;ID2,wald_stat,Reactome_2022
"Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170",-1.4453063060844373,0.4826170203812543,0.054474708171206226,SEC24C;CALR;SEC24B;SEC24A;BECN1;SEC13;TAPBP;ATG14;PDIA3;HSPA5;HLA-F;HLA-B;ERAP1,wald_stat,Reactome_2022
G2/M DNA Damage Checkpoint R-HSA-69473,1.4432416972559439,0.6700964498484998,0.040776699029126215,H2BC15;YWHAZ;RPA3;RFC5;RFC4;HERC2;MDC1;YWHAH;YWHAB;YWHAQ;RAD17;ATRIP;MRE11;ATM;RNF8;REXO2;TP53;H2BC9;NSD2;H2BC12;BLM;UBE2V2;RAD50;H2BC11;ABRAXAS1;TP53BP1;BARD1;KAT5,wald_stat,Reactome_2022
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,-1.4432210793440445,0.47785082850057015,0.004291845493562232,U2AF2;SF3B6;RBM8A;ALYREF;CRNKL1;SRSF10;MAGOH;WDR33;RBM5;SNRNP27;CWC25;PHF5A;SNW1;CWC15;BUD31;U2SURP;SYF2;EFTUD2;TRA2B;SLU7;PTBP1;CPSF7;SARNP;SNRPB2;NUP54;HNRNPH1;POLR2C;DDX39A;POLR2D;SMNDC1;RNPS1;THOC7;PQBP1;HNRNPL;CTNNBL1;NCBP1;TFIP11;NUP133;SEH1L;POLR2G;SRSF9;PABPN1;NUDT21;SRSF5;SNRNP25;SRSF2;SNRPC;CDC5L;PCBP1;ZCRB1;SEC13;CPSF6,wald_stat,Reactome_2022
Deadenylation-dependent mRNA Decay R-HSA-429914,1.4404226622206002,0.6593939208679825,0.02480916030534351,CNOT7;EIF4B;DCP1B;CNOT3;PARN;LSM5;XRN1;EIF4A2;EXOSC2;TUT7;EIF4G1;EXOSC3;PABPC1;EXOSC8;LSM2;DIS3;PAN3,wald_stat,Reactome_2022
