Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),1.3816460609380796,0.9516501903311084,0.027692307692307693,ATRX;ZBTB38;NSD3;PFDN5;GON4L;ASH1L;PPP2R1A;REST;TRIM22;BPTF;SMARCA5;RORA;SFPQ;GPBP1;CNBP;NFATC2;GPI;RHOH;PHF1;HIF1A;POLR2A;RSF1;ZNF331;NFKB2;MLLT6;FUS;HNRNPD;RBBP4,wald_stat,GO_Biological_Process_2023
Receptor-Mediated Endocytosis (GO:0006898),-1.3814981147329355,0.28436315623845554,0.09243697478991597,ITGAM;M6PR;RNASEK;AP2M1;FCER1G,wald_stat,GO_Biological_Process_2023
Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),1.3802897184577598,0.9223224542545335,0.0670391061452514,CCDC88C;PFDN5;PPP1CA;STK4;TLE1;GSK3B;PPM1B;TLE4,wald_stat,GO_Biological_Process_2023
Dephosphorylation (GO:0016311),1.378631986681852,0.8970378271929106,0.08680947012401354,PPP3CC;PTPRC;PPP2R1A;PPP1CA;PPP1CC;PPP2R5C;PTPN22;PPM1B;CTDSP1,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Epithelial Cell Migration (GO:0010634),1.3692441852393278,0.9256876810725173,0.07760532150776053,ETS1;PIK3CD;GPI;PLCG2;MAPRE2;HIF1A;FOXP1,wald_stat,GO_Biological_Process_2023
T Cell Activation (GO:0042110),1.365642581304239,0.9166134830982621,0.06140350877192982,PTPRC;RASGRP1;PIK3CD;RHOH;LCK;PTPN22;CASP8;ZAP70;HSPD1;CD74;CD2;CD3G;NLRC3,wald_stat,GO_Biological_Process_2023
Modification-Dependent Protein Catabolic Process (GO:0019941),1.363474693467269,0.8989247910536989,0.07807486631016043,NEDD8;UBE2D2;RNF167;MYLIP;TTC3;UBE2G2;UBA52;RNF213;RNF19A;RNF126;STUB1;NDFIP1;FBXO7,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Transferase Activity (GO:0051347),1.360815803855342,0.8846502632822425,0.08468677494199536,PLAAT4;HNRNPA2B1;MAPK1;CCT2;SERINC1;PTGES3,wald_stat,GO_Biological_Process_2023
Peptidyl-Serine Modification (GO:0018209),1.3595191416703705,0.8642248570881541,0.08295454545454546,PRKCH;MAPK1;STK38;STK4;UHMK1;GSK3B;ATM;PRKDC;PAK2;SRPK2;PRKX,wald_stat,GO_Biological_Process_2023
T Cell Differentiation (GO:0030217),1.3472444171229352,0.9143177420678301,0.10175438596491228,PTPRC;PIK3CD;ZFP36L1;RHOH;LCK;PTPN22;ZAP70,wald_stat,GO_Biological_Process_2023
