Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
MSigDB_Hallmark_2020	Oxidative Phosphorylation	141/200	2.777230e-27	1.388615e-25	0	0	4.891081e+00	2.990815e+02	ISCA1;MTRR;ECI1;COX6A1;PHB2;MTRF1;MPC1;PMPCA;ATP6V1E1;ACAA1;PDHX;CPT1A;ATP6V0E1;ECH1;SDHC;SDHD;SDHA;ATP1B1;COX6B1;AFG3L2;OXA1L;COX7A2L;POR;UQCRC1;VDAC2;RETSAT;ABCB7;COX15;MGST3;COX17;ATP5MC3;HTRA2;COX7A2;UQCRH;ATP5MC1;TIMM50;PRDX3;LDHB;RHOT2;CYB5R3;RHOT1;GRPEL1;NDUFV2;NDUFV1;ATP5MG;ATP6V1C1;ATP5MF;COX10;DECR1;ATP6V1F;ATP5ME;HSPA9;PDHA1;GOT2;ACADSB;CS;GLUD1;ALDH6A1;UQCRQ;OGDH;CYCS;ACO2;GPI;COX7B;SLC25A3;ACADVL;ALAS1;MRPS11;MRPS12;ETFA;TCIRG1;MRPL34;CASP7;AIFM1;OPA1;TIMM17A;UQCRFS1;DLAT;IDH3A;COX8A;TOMM70;ATP6V0B;ATP6AP1;MRPS22;NDUFC2;NDUFC1;HADHB;SUPV3L1;HADHA;BDH2;NDUFS8;NDUFS7;NDUFS6;NDUFS2;NDUFS1;SLC25A12;DLD;SLC25A11;FH;NDUFB8;ECHS1;NDUFB7;TIMM9;NDUFB4;NDUFB3;TIMM13;NDUFB2;DLST;NDUFB1;UQCR11;UQCR10;MRPS30;PDHB;COX5B;COX5A;HSD17B10;ATP5F1A;ATP5F1B;MFN2;POLR2F;SLC25A20;TIMM8B;ATP5PF;NDUFA8;NDUFA7;NDUFA6;NDUFA5;ATP5PB;MTX2;MDH2;NDUFA4;NDUFA3;NDUFA2;NDUFA1;IMMT;COX6C;ATP5F1D;ATP5F1E;PDP1;SUCLA2;BAX
MSigDB_Hallmark_2020	Myc Targets V1	137/200	1.321610e-24	3.304024e-23	0	0	4.446517e+00	2.444837e+02	HDDC2;HNRNPU;HNRNPR;PWP1;PHB2;UBE2L3;RRP9;EEF1B2;FBL;PSMD7;TRIM28;PSMD3;PSMD1;TXNL4A;KPNA2;SMARCC1;STARD7;EIF1AX;IFRD1;MRPS18B;ILF2;CLNS1A;SRSF2;SRSF3;ERH;HPRT1;PPIA;SRSF7;SNRPA;KPNB1;SET;PSMD14;CSTF2;CUL1;NOLC1;GSPT1;PRDX3;PCBP1;G3BP1;ORC2;PGK1;XRCC6;NOP16;GOT2;MRPL23;EIF2S1;SRPK1;AIMP2;LSM7;EPRS1;CDK4;HNRNPD;UBA2;HNRNPC;EIF4G2;YWHAE;SLC25A3;HSP90AB1;MCM7;SYNCRIP;XPO1;YWHAQ;C1QBP;RACK1;DHX15;AP3S1;TOMM70;CCT2;RFC4;NCBP1;PABPC4;CAD;CTPS1;RAD23B;PSMA6;PSMA4;TFDP1;PSMA1;PSMA2;CANX;TCP1;MCM4;SNRPA1;MCM5;ETF1;PABPC1;MCM6;PRPS2;HDAC2;SF3B3;ODC1;SRSF1;DDX21;U2AF1;COX5A;PSMA7;HSPD1;SRM;PPM1G;EXOSC7;PSMB2;PSMB3;FAM120A;POLD2;USP1;EIF4H;SNRPB2;BUB3;IARS1;CCT7;HNRNPA1;EIF4E;CCT4;RANBP1;NPM1;SF3A1;DUT;HNRNPA3;RRM1;SSB;PTGES3;CNBP;NAP1L1;HSPE1;RSL1D1;PSMC6;XPOT;APEX1;IMPDH2;HNRNPA2B1;SERBP1;HDGF;TARDBP;ABCE1;EIF3D;RAN;EIF3B
MSigDB_Hallmark_2020	mTORC1 Signaling	133/200	4.344180e-22	7.240301e-21	0	0	4.055263e+00	1.994704e+02	ERO1A;TES;TFRC;PITPNB;TMEM97;RRP9;FADS2;PNP;TBK1;FADS1;PDK1;STARD4;G6PD;IFRD1;ACSL3;TUBA4A;SYTL2;ACLY;DDX39A;MTHFD2;PPA1;DDIT3;PSME3;MTHFD2L;TRIB3;HPRT1;SQSTM1;PPIA;IDI1;NUP205;PSMD12;PSMD14;SHMT2;INSIG1;RPN1;GMPS;PIK3R3;SLC1A4;SLC1A5;ADIPOR2;HSP90B1;ATP5MC1;STIP1;EBP;PGK1;SSR1;LTA4H;HSPA9;NIBAN1;XBP1;SDF2L1;HSPA5;GOT1;PNO1;HSPA4;SRD5A1;EDEM1;ASNS;DHCR24;DHFR;MLLT11;CCT6A;QDPR;SQLE;SLC6A6;GCLC;EPRS1;P4HA1;BHLHE40;NMT1;CALR;DHCR7;NFKBIB;GPI;GSK3B;BTG2;GBE1;ITGB2;SLC2A1;ATP2A2;SLC2A3;CTSC;PGM1;ACTR3;ACTR2;TPI1;HMGCS1;ELOVL5;ELOVL6;UCHL5;SLC7A5;PSMA4;CANX;MCM4;ETF1;ALDOA;EEF1E1;PPP1R15A;RAB1A;TOMM40;NUFIP1;USO1;CXCR4;GLRX;HMGCR;ADD3;UNG;HSPD1;GGA2;PSMB5;NFIL3;SC5D;ABCF2;YKT6;LDLR;SEC11A;CYB5B;RRM2;NFYC;TXNRD1;GSR;CYP51A1;RPA1;IMMT;PDAP1;GTF2H1;HSPE1;RIT1;UFM1;PFKL;PSMC6;CCNG1;TCEA1
MSigDB_Hallmark_2020	Unfolded Protein Response	82/113	1.120026e-17	1.400032e-16	0	0	5.376236e+00	2.098377e+02	EIF4A2;ERO1A;H2AX;EIF4A3;RRP9;EDC4;TATDN2;KHSRP;KIF5B;MTREX;BANF1;TSPYL2;SLC30A5;DDX10;PDIA6;YWHAZ;ARFGAP1;DNAJC3;SLC7A5;MTHFD2;DKC1;GEMIN4;PREB;ATP6V0D1;ATF6;TARS1;ATF3;DCP2;EXOC2;ATF4;CEBPB;SHC1;DCTN1;CEBPG;PARN;CXXC1;NOLC1;SLC1A4;SDAD1;HSP90B1;EXOSC5;EXOSC4;EXOSC10;EXOSC9;SSR1;DNAJB9;IARS1;EXOSC2;EIF4E;SEC11A;EXOSC1;SEC31A;PAIP1;HSPA9;ZBTB17;XBP1;NOP14;NPM1;HSPA5;NFYA;NFYB;EDEM1;EIF2AK3;LSM1;ASNS;EEF2;EIF2S1;LSM4;CNOT4;SPCS3;CNOT6;XPOT;DNAJA4;CNOT2;SRPRA;SRPRB;NABP1;HYOU1;CALR;ALDH18A1;DCP1A;EIF4G1
MSigDB_Hallmark_2020	Protein Secretion	70/96	1.784023e-15	1.784023e-14	0	0	5.464114e+00	1.855608e+02	ARF1;CLTC;CLTA;RAB22A;GOLGA4;SCRN1;AP1G1;LAMP2;TMED2;KIF1B;ARFIP1;AP3S1;ATP7A;DNM1L;AP2M1;CTSC;RAB2A;TPD52;STX7;COG2;ADAM10;AP3B1;SCAMP1;ARFGAP3;SCAMP3;TMX1;ZW10;VAMP4;VAMP3;NAPA;COPB2;STX12;CD63;TMED10;TSG101;SGMS1;STX16;COPB1;VPS4B;USO1;ATP1A1;CLCN3;NAPG;LMAN1;SNX2;AP2S1;MAPK1;YKT6;SEC31A;ARFGEF1;ARFGEF2;MON2;BNIP3;GBF1;AP2B1;STAM;IGF2R;ARCN1;GALC;RAB14;DOP1A;PPT1;GNAS;ANP32E;VPS45;SEC24D;PAM;RAB5A;COPE;BET1
MSigDB_Hallmark_2020	DNA Repair	96/150	9.962729e-15	8.302274e-14	0	0	3.614779e+00	1.165402e+02	FEN1;ARL6IP1;ELL;MPG;GTF2B;CETN2;POLB;SEC61A1;PNP;CLP1;GUK1;PDE4B;REV3L;ELOA;DGCR8;TMED2;NELFB;POLL;POLH;RFC5;RFC4;LIG1;NME4;EDF1;VPS37B;GTF2F1;RBX1;NT5C3A;DDB1;RRM2B;NFX1;BOLA2;POLR1C;CMPK2;HCLS1;HPRT1;UMPS;EIF1B;VPS28;POM121;RALA;TSG101;CANT1;GTF3C5;CSTF3;PRIM1;USP11;GMPR2;DCTN4;COX17;TAF9;SUPT4H1;AK3;XPC;AAAS;POLD3;DGUOK;ZNF707;POLR2A;TAF1C;POLR2C;POLR2D;POLR2F;POLR2G;POLR2I;POLR2J;RAE1;POLR2K;SF3A3;BCAP31;DUT;BRF2;TAF12;TAF13;ALYREF;TAF10;RPA2;GTF2H1;SSRP1;SUPT5H;GTF2H3;SMAD5;TARBP2;GTF2H5;POLE4;NUDT9;POLA1;NUDT21;POLA2;ERCC3;AGO4;POLR3C;ERCC4;IMPDH2;ERCC5;TAF6
MSigDB_Hallmark_2020	Interferon Gamma Response	117/200	1.546681e-13	1.104772e-12	0	0	2.869197e+00	8.463412e+01	SAMD9L;SPPL2A;UBE2L6;IFI35;IFIT2;ICAM1;MT2A;PNP;PIM1;TRIM25;TRIM26;TRIM21;B2M;CMTR1;HERC6;CMKLR1;ZBP1;IL4R;SP110;HLA-B;TAP1;TRAFD1;ARID5B;HLA-A;NUP93;MTHFD2;PSME1;TRIM14;PSME2;TXNIP;CMPK2;LAP3;LY6E;DDX60;HIF1A;RNF213;SOCS1;ST8SIA4;ISOC1;SLAMF7;RIPK1;PNPT1;AUTS2;EIF2AK2;ISG15;TDRD7;PARP14;TOR1B;PARP12;NFKB1;BST2;NFKBIA;XAF1;GPR18;MYD88;OGFR;BTG1;EIF4E3;TNFAIP3;ADAR;IL18BP;OASL;IFIH1;CASP7;CASP8;CASP3;CASP4;CASP1;PDE4B;CD38;ITGB7;JAK2;RIPK2;NCOA3;BPGM;TAPBP;VAMP8;LATS2;PSMA2;OAS2;IRF4;IRF1;XCL1;LCP2;RAPGEF6;VAMP5;IRF9;RNF31;MVP;NLRC5;NOD1;SRI;SAMHD1;PSMB10;APOL6;SLC25A28;PSMB2;CCL5;STAT4;GBP4;PTPN1;GCH1;STAT1;STAT2;IL10RA;MX2;GZMA;STAT3;LYSMD2;PML;PSMB9;ZNFX1;IL2RB;FAS;CD69;PTPN2;PFKP
MSigDB_Hallmark_2020	G2-M Checkpoint	112/200	2.439448e-11	1.524655e-10	0	0	2.587567e+00	6.323150e+01	JPT1;CCNT1;HNRNPU;ARID4A;SMC4;MT2A;PTTG1;KIF5B;CDC27;FBXO5;KMT5A;KPNA2;HMGN2;TMPO;SMARCC1;SLC38A1;HUS1;LIG3;PRPF4B;CDC25B;SAP30;ILF3;DDX39A;EWSR1;DKC1;NCL;SRSF2;NUP98;KIF20B;ATF5;KPNB1;NOTCH2;CUL5;YTHDC1;CUL3;CUL1;NOLC1;PDS5B;HIF1A;GSPT1;ORC5;RAD21;G3BP1;ABL1;HSPA8;DR1;TGFB1;SMAD3;ODF2;HMGA1;CDC7;FOXN3;SQLE;STAG1;UCK2;POLA2;UBE2S;CDK4;BCL3;HNRNPD;H2AX;CDKN1B;NUMA1;SUV39H1;AMD1;CTCF;LMNB1;SYNCRIP;CHAF1A;XPO1;LBR;POLE;TNPO2;UPF1;SS18;ATRX;KIF22;SMC1A;RAD23B;H2BC12;SLC7A5;SFPQ;DBF4;TFDP1;RBL1;INCENP;NUP50;CKS2;MCM3;MCM5;MCM6;TOP1;PAFAH1B1;PRIM2;ODC1;SRSF1;SLC7A1;HIRA;PURA;WRN;KATNA1;NSD2;E2F3;BUB3;E2F4;SRSF10;SLC12A2;CASP8AP2;RPA2;MAPK14;PML;CUL4A
MSigDB_Hallmark_2020	PI3K/AKT/mTOR  Signaling	68/105	3.416595e-11	1.898108e-10	0	0	3.725732e+00	8.978937e+01	ATF1;GSK3B;ARF1;CDKN1B;YWHAB;CLTC;PTEN;PRKAG1;SLC2A1;FASLG;ECSIT;RPTOR;TBK1;PPP2R1B;ARHGDIA;AKT1;MAP3K7;HRAS;AP2M1;PDK1;ACTR3;VAV3;ACTR2;PLA2G12A;PRKCB;TRAF2;IRAK4;LCK;DDIT3;CSNK2B;AKT1S1;TRIB3;RAF1;PLCB1;SQSTM1;CAB39;MAPKAP1;PIK3R3;ITPR2;CXCR4;NOD1;IL2RG;HSP90B1;MAPK9;MAPK8;GRK2;PRKAR2A;MKNK2;THEM4;MAPK1;RIPK1;PLCG1;EIF4E;MAP2K6;SMAD2;STAT2;PTPN11;PPP1CA;PIKFYVE;RIT1;CDK4;ARPC3;UBE2N;PIN1;GRB2;CALR;MYD88;NFKBIB
MSigDB_Hallmark_2020	Mitotic Spindle	111/199	4.165592e-11	2.082796e-10	0	0	2.564071e+00	6.128534e+01	SMC3;SMC4;PREX1;PPP4R2;KIF5B;ARHGDIA;CDC27;ARFIP2;CEP250;KNTC1;FBXO5;KIFAP3;CDK5RAP2;MAP1S;CSNK1D;TSC1;ACTN4;TUBA4A;CD2AP;BCR;CLIP1;GEMIN4;KIF20B;EZR;LLGL1;ARL8A;VCL;NOTCH2;EPB41;PXN;KLC1;ABR;RHOT2;BCL2L11;KIF3B;ABL1;STK38L;CEP192;MARK4;SPTBN1;TBCD;ARHGAP27;HOOK3;SSH2;DLG1;SASS6;NF1;TUBGCP6;TUBGCP3;CEP57;YWHAE;NUMA1;WASL;ARHGAP5;ARHGAP4;LMNB1;AKAP13;PCM1;CNTRL;NCK2;TLK1;KIF1B;SPTAN1;SUN2;ARHGEF12;PLEKHG2;RFC1;KIF22;SMC1A;DYNLL2;CKAP5;LATS1;ARHGAP10;INCENP;PALLD;RASA1;RASA2;ARHGEF3;MYH9;ARHGEF2;ARHGEF7;SOS1;DOCK2;RAPGEF6;PAFAH1B1;RABGAP1;STAU1;NEDD9;KATNB1;HDAC6;CDC42;KATNA1;FLNA;FLNB;PCNT;PDLIM5;WASF2;CLASP1;ARFGEF1;DYNC1H1;PCGF5;RANBP9;MYO9B;SEPTIN9;MYO1E;NIN;APC;CENPJ;ALMS1;TAOK2;ABI1
MSigDB_Hallmark_2020	E2F Targets	108/200	9.739862e-10	4.427210e-09	0	0	2.384488e+00	4.947724e+01	JPT1;NUP107;POP7;MRE11;TFRC;CSE1L;CCP110;SMC6;SMC3;SMC4;IPO7;PTTG1;NBN;KPNA2;TMPO;LIG1;HUS1;CDC25B;ILF3;DDX39A;MSH2;MTHFD2;ZW10;TIMELESS;SRSF2;ASF1A;SNRPB;SLBP;NUP205;DNMT1;RNASEH2A;PRKDC;SHMT1;NOLC1;PDS5B;GSPT1;UBR7;RAD21;ORC2;LYAR;XRCC6;CBX5;HMGA1;NUP153;PAICS;EIF2S1;PAN2;POLA2;STAG1;UBE2S;CDK4;ANP32E;HNRNPD;CNOT9;MXD3;H2AX;CDKN1B;MCM7;SUV39H1;PSIP1;CTCF;LMNB1;SYNCRIP;XPO1;ING3;POLE;LBR;TCF19;HELLS;RFC1;EED;TUBB;CTPS1;KIF22;SMC1A;CKS2;MCM3;MCM4;MCM5;NAA38;MCM6;PRIM2;PRPS1;SRSF1;PPM1D;UNG;TBRG4;POLD3;POLD2;USP1;RBBP7;RANBP1;DUT;RRM2;CDKN2A;ATAD2;RPA1;DONSON;RPA2;NAP1L1;SSRP1;MLH1;POLE4;NUDT21;RAD50;WEE1;NCAPD2;RAN
MSigDB_Hallmark_2020	Interferon Alpha Response	59/97	2.171220e-08	9.046750e-08	0	0	3.143011e+00	5.545967e+01	OGFR;IFITM1;SAMD9L;UBE2L6;ADAR;IFI35;TMEM140;IFIT2;OASL;IFIH1;NUB1;CASP8;TRIM5;CASP1;TRIM25;TRIM26;TRIM21;B2M;CMTR1;HERC6;IL4R;SP110;RIPK2;TAP1;HLA-C;TRAFD1;TENT5A;PARP9;ELF1;IRF1;PSME1;CMPK2;TRIM14;PSME2;TXNIP;NCOA7;LAP3;CD47;IRF9;LY6E;RNF31;UBA7;SAMD9;DDX60;SLC25A28;GBP2;GBP4;PNPT1;STAT2;EIF2AK2;ISG15;TDRD7;PARP14;PARP12;PSMB9;BST2;MOV10;SELL;LPAR6
MSigDB_Hallmark_2020	Apoptosis	86/161	9.172159e-08	3.527753e-07	0	0	2.324301e+00	3.766415e+01	BTG3;BTG2;CDKN1B;PRF1;HSPB1;FASLG;ENO2;CLU;SAT1;CASP7;CCND2;CASP8;CASP3;CASP4;PEA15;CASP1;TSPO;CD38;CASP2;DNM1L;SPTAN1;BNIP3L;DFFA;IFNGR1;F2R;PPP2R5B;TAP1;CDC25B;RHOB;DNAJC3;TGFBR3;DDIT3;FEZ1;IRF1;MADD;DPYD;RARA;VDAC2;TXNIP;ETF1;SQSTM1;PLCB2;ATF3;CD44;DAP3;RNASEL;RETSAT;DIABLO;SATB1;SLC20A1;PSEN2;XIAP;NEDD9;BCL10;ADD1;RELA;PPP3R1;EBP;RHOT2;BCL2L11;ANKH;LMNA;ERBB2;PMAIP1;SC5D;BID;MCL1;BCAP31;JUN;CREBBP;GADD45B;GCH1;GSR;CFLAR;IGF2R;SMAD7;DNAJA1;CYLD;DAP;WEE1;PPT1;PDCD4;BAX;FAS;CTNNB1;CD69
MSigDB_Hallmark_2020	Myc Targets V2	39/58	1.166341e-07	4.165504e-07	0	0	4.148486e+00	6.622736e+01	NIP7;NOP2;PPAN;NOLC1;NOC4L;TMEM97;RABEPK;WDR43;RRP9;SRM;TBRG4;HSPD1;UNG;EXOSC5;TCOF1;PES1;UTP20;MAP3K6;DUSP2;NPM1;NOP16;PRMT3;WDR74;IMP4;TFB2M;PPRC1;HSPE1;SUPV3L1;RCL1;AIMP2;MYBBP1A;LAS1L;CDK4;GRWD1;NDUFAF4;MRTO4;MCM4;MCM5;FARSA
MSigDB_Hallmark_2020	heme Metabolism	102/200	1.356610e-07	4.522035e-07	0	0	2.111243e+00	3.338531e+01	ISCA1;NARF;TFRC;NR3C1;BACH1;NUDT4;CCDC28A;PSMD9;RNF19A;BSG;CDC27;LAMP2;BTRC;FBXO7;H4C3;FBXO9;CAST;BNIP3L;KHNYN;SLC11A2;SLC30A1;GAPVD1;RNF123;MINPP1;DAAM1;OPTN;GYPC;FECH;EPB41;MGST3;DCUN1D1;ENDOD1;GMPS;HTRA2;FOXO3;ADIPOR1;TSPAN5;CDR2;EIF2AK1;UROS;SLC10A3;NEK7;ASNS;FBXO34;ELL2;UBAC1;RCL1;MFHAS1;ALDH6A1;GCLC;ARL2BP;SYNJ1;MKRN1;GCLM;LRP10;EZH1;NFE2L1;PICALM;BTG2;PIGQ;SLC2A1;ALAD;HEBP1;ACP5;PGLS;RBM5;ARHGEF12;NCOA4;PPP2R5B;RAD23A;VEZF1;BPGM;TENT5C;KAT2B;TFDP2;CAT;TRIM58;ATG4A;TOP1;KDM7A;MARCHF2;USP15;PPOX;CLCN3;ADD1;TRAK2;MXI1;MARCHF8;DCAF10;MPP1;RBM38;RIOK3;FOXJ2;XPO7;KLF3;SLC25A38;SLC25A37;TCEA1;HDGF;YPEL5;LPIN2;TNRC6B
MSigDB_Hallmark_2020	Androgen Response	57/100	8.276007e-07	2.586252e-06	0	0	2.681569e+00	3.755466e+01	TNFAIP8;B4GALT1;NGLY1;DBI;SAT1;ELK4;ZMIZ1;ADAMTS1;AKT1;ITGAV;B2M;FADS1;TPD52;GUCY1A1;HMGCS1;TSC22D1;ELOVL5;ACTN1;NCOA4;ARID5B;ACSL3;PIAS1;FKBP5;IDI1;SLC26A2;HPGD;INSIG1;ABHD2;SRF;STK39;GNAI3;UAP1;HMGCR;IQGAP2;NDRG1;MYL12A;UBE2J1;LMAN1;ANKH;DNAJB9;PTK2B;PDLIM5;SLC38A2;XRCC6;UBE2I;XRCC5;TMEM50A;GSR;ZBTB10;DHCR24;ELL2;SPCS3;CDK6;APPBP2;CENPN;GPD1L;SEC24D
MSigDB_Hallmark_2020	UV Response Up	82/158	8.817304e-07	2.593325e-06	0	0	2.185535e+00	3.046937e+01	H2AX;BTG3;FEN1;BTG2;ALAS1;BTG1;TFRC;AMD1;CLTB;HNRNPU;ENO2;ICAM1;GLS;PPAT;CASP3;BSG;ACAA1;PRKACA;JUNB;STARD3;RFC4;DGAT1;PARP2;PRKCD;SIGMAR1;TAP1;FOS;HLA-F;TUBA4A;RHOB;CDC34;POLG2;PRPF3;IRF1;PPIF;TMBIM6;FKBP4;ALDOA;TARS1;SQSTM1;ATF3;NUP58;ABCB1;RPN1;TGFBRAP1;CEBPG;DDX21;WIZ;FURIN;RASGRP1;HSPA13;RXRB;CYB5R1;STIP1;NXF1;PPP1R2;DNAJB1;BCL2L11;GRPEL1;AP2S1;BAK1;BID;YKT6;ATP6V1C1;MARK2;ATP6V1F;LYN;CYB5B;KLHDC3;GCH1;ASNS;CDC5L;PDAP1;MRPL23;NFKBIA;DNAJA1;EIF2S3;EIF5;PSMC3;STK25;AGO2;PPT1
MSigDB_Hallmark_2020	p53 Pathway	99/200	1.228762e-06	3.413229e-06	0	0	1.986920e+00	2.704100e+01	CYFIP2;RB1;CCNK;CD81;CCP110;SAT1;CCND2;SESN1;NUDT15;IER5;TSPYL2;FBXW7;F2R;DNTTIP2;TAP1;TRAFD1;IRAG2;CGRRF1;PRKAB1;DDIT3;TXNIP;TRIB3;S100A4;ANKRA2;ATF3;POM121;NOTCH1;SLC35D1;RETSAT;ABHD4;PDGFA;XPC;FOXO3;NDRG1;CDKN2AIP;ZFP36L1;LDHB;SOCS1;IRAK1;ZMAT3;RALGDS;IP6K2;HEXIM1;JUN;TGFB1;PMM1;PLK2;FUCA1;ZBTB16;H1-2;SP1;MDM2;TNFSF9;MXD1;MXD4;RAD9A;BTG2;CSRNP2;BTG1;PITPNC1;SEC61A1;HINT1;KIF13B;RACK1;CASP1;HRAS;POLH;ZNF365;TSC22D1;APAF1;ABCC5;AEN;FOS;VAMP8;WRAP73;RAP2B;TRAF4;PPP1R15A;EI24;RGS16;NOL8;SLC3A2;PPM1D;TOB1;SERTAD3;PERP;MKNK2;STOM;EPS8L2;BAK1;CDKN2A;ELP1;WWP1;DEF6;CCNG1;FAS;BAX;ERCC5;COQ8A
MSigDB_Hallmark_2020	TGF-beta Signaling	35/54	1.944044e-06	5.115906e-06	0	0	3.720746e+00	4.893056e+01	PPP1R15A;BMPR2;SLC20A1;HDAC1;XIAP;ARID4B;FURIN;THBS1;FNTA;JUNB;MAP3K7;SKIL;SPTBN1;TGIF1;KLF10;TGFB1;SMAD3;SMURF2;SMURF1;TGFBR1;RHOA;SMAD7;HIPK2;PPP1CA;NCOR2;SKI;FKBP1A;CDK9;APC;ID2;ID1;CTNNB1;TRIM33;ENG;BMPR1A
MSigDB_Hallmark_2020	Fatty Acid Metabolism	79/158	8.729144e-06	2.182286e-05	0	0	2.024234e+00	2.357999e+01	ACADVL;ECI1;ECI2;UBE2L6;ENO2;ENO3;ALAD;LGALS1;CPT2;AUH;MLYCD;NBN;KMT5A;ACAA1;HADH;GLUL;HIBCH;YWHAH;CPT1A;GABARAPL1;HSP90AA1;HSDL2;ADSL;HMGCS1;ELOVL5;ECH1;BCKDHB;ACSL5;SDHC;ACSL4;SDHD;MIF;SDHA;ALDH3A2;HADHB;UGDH;ACOX1;GPD2;ACOT2;PSME1;ERP29;SUCLG2;PPARA;ALDOA;DLD;ALDH9A1;GCDH;IDI1;FH;ECHS1;RETSAT;HPGD;ODC1;RAP1GDS1;HSD17B4;DLST;PDHB;HSD17B7;ADIPOR2;HSD17B10;ACAT2;PTS;CRYZ;HSPH1;D2HGDH;ACSS1;DECR1;PDHA1;MDH2;UROS;NCAPH2;DHCR24;SUCLA2;FASN;APEX1;SERINC1;ACO2;CRAT;METAP1
MSigDB_Hallmark_2020	Allograft Rejection	96/200	9.342000e-06	2.224286e-05	0	0	1.869851e+00	2.165473e+01	ITK;ITGB2;PRF1;LY75;UBE2D1;CD3G;FASLG;CD3E;ITGAL;CD3D;ETS1;ICAM1;IL27RA;IKBKB;MRPL3;CCND2;IL18RAP;AKT1;JAK2;B2M;MAP3K7;MAP4K1;TPD52;CD96;RARS1;IL4R;PRKCB;IFNGR1;RIPK2;F2R;TAP2;TAP1;IL16;TRAF2;HLA-A;DARS1;HLA-E;TAPBP;TLR1;NCR1;ZAP70;CD8B;IFNG;CD8A;LCK;IRF4;ELF4;HCLS1;LCP2;CD47;LTB;AARS1;GCNT1;WAS;CAPG;MTIF2;BCL10;IL2RG;HIF1A;HDAC9;PSMB10;SOCS1;CXCR3;CCL5;CCL4;ST8SIA4;STAT4;FLNA;CSK;APBB1;GBP2;SOCS5;LYN;NPM1;FYB1;TGFB1;STAT1;CDKN2A;GZMA;GALNT1;CRTAM;GZMB;PTPRC;ABI1;BCL3;CD7;IL2RB;UBE2N;FAS;KLRD1;DEGS1;ABCE1;EIF4G3;EIF3D;EIF3A;PF4
MSigDB_Hallmark_2020	UV Response Dn	71/144	4.372397e-05	9.937266e-05	0	0	1.967266e+00	1.974666e+01	PHF3;CDKN1B;CITED2;CELF2;ITGB3;PTEN;PTPRM;PIK3CD;PRDM2;NR3C1;IGF1R;SYNE1;NIPBL;SIPA1L1;ZMIZ1;SLC22A18;AKT3;PIAS3;ABCC1;MIOS;SFMBT1;DUSP1;BCKDHB;ATRX;DYRK1A;PRKCA;RUNX1;TGFBR2;TGFBR3;ATRN;ARHGEF9;RASA2;NOTCH2;YTHDC1;INSIG1;GCNT1;MRPS31;CACNA1A;PIK3R3;SRI;ADD3;ATP2C1;SLC7A1;SCAF8;ATXN1;MTA1;GRK5;PRKAR2B;ERBB2;SPOP;TOGARAM1;FYN;PDLIM5;LDLR;MAP2K5;DMAC2L;SMAD3;NEK7;ATP2B4;NR1D2;ATP2B1;MAPK14;NFKB1;PEX14;SMAD7;DLG1;BHLHE40;ID1;AGGF1;CDK13;BMPR1A
MSigDB_Hallmark_2020	Reactive Oxygen Species Pathway	30/49	5.282517e-05	1.148373e-04	0	0	3.186798e+00	3.138526e+01	NDUFB4;GLRX;LSP1;TXN;PTPA;SBNO2;MBP;JUNB;PRNP;G6PD;ABCC1;NDUFA6;TXNRD2;TXNRD1;GSR;OXSR1;GLRX2;IPCEF1;SCAF4;ATOX1;MSRA;GCLC;SELENOS;STK25;CAT;NDUFS2;GCLM;PFKP;FTL;LAMTOR5
MSigDB_Hallmark_2020	TNF-alpha Signaling via NF-kB	93/200	5.967002e-05	1.203191e-04	0	0	1.759426e+00	1.711338e+01	BTG3;BTG2;TNFAIP8;BTG1;B4GALT1;PLEK;TNFAIP3;SLC2A3;LITAF;AREG;SAT1;ICAM1;IFIT2;IFIH1;PANX1;ZFP36;ZC3H12A;SLC16A6;PDE4B;MAP3K8;JUNB;IER5;PHLDA1;IER2;KLF10;TGIF1;DUSP5;DUSP2;TSC22D1;DUSP1;RIPK2;TAP1;FOS;TRAF1;RHOB;IRF1;SQSTM1;ATF3;CD44;BIRC2;B4GALT5;PTGER4;PPP1R15A;NFAT5;CEBPB;CEBPD;RELA;RELB;NFIL3;CCL5;DNAJB4;CCL4;MSC;PDLIM5;LDLR;MCL1;STAT5A;EGR1;JUN;SMAD3;GADD45B;GCH1;TIPARP;PLK2;ZBTB10;CFLAR;ATP2B1;NFKB1;PNRC1;KLF2;FOSL2;NFKB2;EHD1;NFKBIA;NR4A2;PER1;RCAN1;KLF6;NR4A3;TNIP1;ID2;CLCF1;MAFF;BHLHE40;BCL3;KLF9;REL;TNFSF9;CD69;NFKBIE;IL7R;MXD1;NFE2L2
