Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800),1.2313613176470113,0.7879267286708544,0.21184510250569477,PIAS1;TMEM259;RNF19A;NOP53;STUB1;GSK3B;PSMC3;SMAD7;RAD23A;HECTD1;PSMC5,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Cytokine Production (GO:0001819),1.228915354170607,0.788763220531981,0.1535312180143296,GBP5;PTPRC;RASGRP1;PIK3CD;CYRIB;TRAF3IP3;RORA;IL16;FGR;HLA-E;PTPN22;RGCC;TNFRSF14;EIF2AK2;PLCG2;HIF1A;HSPD1;FOXP1;PTGER4;CD74;CD2;BTN3A2;IL18R1;CYBA;ISG15;IL12RB2;IFNG;CD244;TXK;G3BP1;LTB;TIGIT;LAPTM5;XBP1,wald_stat,GO_Biological_Process_2023
Protein Transport (GO:0015031),1.228113515567121,0.7823592626140528,0.13877551020408163,EHD1;IL10RA;RAB14;VAMP2;GCC2;DNAJC19;PHIP;MYH9;GOLGA4;TMED4;CANX;ARFGAP3;GOLPH3;ARF4;NPM1;PRF1;TMED9;SNX6;CD74;NAPA;CD3G;TMED2;CHMP1B;ARL6IP5;ERP29,wald_stat,GO_Biological_Process_2023
Oxidative Phosphorylation (GO:0006119),-1.2259401457388859,0.4579015397174539,0.1267605633802817,NDUFA6;SDHC;NDUFS8;UQCRC2;NDUFS6;NDUFB8;ATP5PF;ATP5F1C;NDUFB11;ATP5F1D;NDUFA13;ATP5MF;NDUFB9;NDUFS5;ATP5F1B;NDUFA12,wald_stat,GO_Biological_Process_2023
Regulation Of Cell Motility (GO:2000145),1.2251957450267712,0.784697426650262,0.19415204678362574,KIF2A;FYN;CYRIB;SPOCK2,wald_stat,GO_Biological_Process_2023
Phosphorylation (GO:0016310),1.222890590951535,0.7849403027940755,0.1375387797311272,PRKCH;PIK3CD;FYN;MAP4K5;MAPK1;STK38;STK4;FGR;GPI;PIM1;LCK;CDK17;GSK3B;ATM;YWHAZ;EIF2AK2;DGKD;BIRC6;PRPF4B;ZAP70;PRKDC;CSK;PAK2;SRPK2,wald_stat,GO_Biological_Process_2023
Regulation Of Inflammatory Response (GO:0050727),1.2217628080055576,0.779796810171952,0.1791845493562232,ETS1;IL10RA;VAMP2;AKNA;RORA;IL16;CCL3;FOXP1;PTGER4;SNX6;FXR1;NLRC3;AOAH;NKG7;GPS2;IFNG;SELENOS;CASP4,wald_stat,GO_Biological_Process_2023
Negative Regulation Of Intracellular Signal Transduction (GO:1902532),1.219663692701977,0.7795291270928546,0.1858216970998926,ARHGAP25;CYRIB;PPP2R1A;RORA;TLE1;RHOH;NOP53;DGKD;CASP8;PPM1B;CIB1;PIK3IP1;PLEK;NLRC3;STAT1,wald_stat,GO_Biological_Process_2023
Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169),1.2194943519557544,0.7709155252281434,0.20193340494092374,FYN;RAB14;PHIP;MAPK1;ADRB2;FGR;LCK;UXT;GSK3B;ZAP70;PAK2;GRB2;NR4A3;DOK2;CD8A,wald_stat,GO_Biological_Process_2023
Nitrogen Compound Transport (GO:0071705),1.2182471400163666,0.7668458266661197,0.21058688147295743,VAMP2;MYH9;SLC3A2;CD320;SLC38A1;CD3G;CHMP1B;ARL6IP5,wald_stat,GO_Biological_Process_2023
Positive Regulation Of Interleukin-1 Production (GO:0032732),1.213741686880392,0.77630236930451,0.22039859320046892,GBP5;IL16;PYHIN1;CASP8;CCL3,wald_stat,GO_Biological_Process_2023
