Term,NES,FDR,pval,Lead_genes,metric,gene_set_db
HIV Elongation Arrest And Recovery R-HSA-167287,-1.5813238755708043,0.35837072564338224,0.022770398481973434,ELOA;POLR2D;CCNT1;POLR2G;CDK9;ELL;ELOB;POLR2C;POLR2E;NELFB;POLR2J;NELFA,wald_stat,Reactome_2022
GPCR Downstream Signaling R-HSA-388396,-1.5777228875985698,0.3535179490298632,0.001,PKN1;AKT1;GNAS;DGKQ;PREX1;PPP2CA;GRK2;RHOC;GRK6;PDE4D;PRKCB;GNA13;VIPR2;ARHGEF7;VAV3;SOS2;PLEKHG2;CDC42;ADCY7;CALM1;NRAS;XCL2;CXCR3;PLCB1;GNB1;DGKZ;GNGT2;PIK3R1;PRKCA;PLCB2;HEBP1;PRKAR2A;S1PR5;ARHGEF1;PPP2CB;PRKX;CCL5;ADCY9;GNAI2;PTRH2;PDE4A;KPNA2;ARHGEF10;ARRB1,wald_stat,Reactome_2022
Regulation Of TP53 Expression And Degradation R-HSA-6806003,-1.5773191081324374,0.33993042737367657,0.016129032258064516,AKT1;PPP2CA;USP7;MLST8;PPP2CB;PRR5;UBB;PHF20;MAPKAP1;MDM4,wald_stat,Reactome_2022
Sema4D In Semaphorin Signaling R-HSA-400685,-1.5761960165762172,0.3297110375661958,0.03434343434343434,LIMK1;RHOC;MYL6;SEMA4D,wald_stat,Reactome_2022
Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758,-1.5724415605617161,0.32605650514628964,0.027613412228796843,AKT1;BRD7;GATAD2A;PIP4K2A,wald_stat,Reactome_2022
Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117,1.5625876968125814,0.5196101477802362,0.02895752895752896,STAT3;CUX1;FGFR1OP2;STAT1;CNTRL;STAT5A;ZMYM2;GRB2,wald_stat,Reactome_2022
"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",-1.5579319399976665,0.35346143645421074,0.020202020202020204,NCOA1;CREBBP;CARM1;BMAL1;TBL1X;BHLHE40;NCOA2;NOCT;NCOA6;TBL1XR1;CLOCK,wald_stat,Reactome_2022
Neutrophil Degranulation R-HSA-6798695,1.55435910704528,0.5150862424109739,0.001,S100A8;S100A9;KPNB1;ANXA2;PKM;ASAH1;CSTB;ITGAV;RAB10;CD44;SPTAN1;XRCC5;LTA4H;PSEN1;ENPP4;CTSZ;GRN;PLAUR;EEF1A1;SCAMP1;APEH;PSMD2;NCKAP1L;XRCC6;CPNE3;CD47;SERPINB1;PSMD11;CD63;MAPK14;MLEC;EEF2;KCNAB2;CD59;LYZ;PDXK;PIKFYVE;SLC2A3;HGSNAT;DYNLL1;GDI2;PGM1;ADA2;RAP1A;NFKB1;VAT1;IMPDH2;ARHGAP45;GLIPR1;CTSA;ADAM10;DNAJC3;TNFRSF1B;VCP;TMBIM1;PECAM1;ACTR2;CXCR2;CYB5R3;ROCK1;CEP290;CCT2;STOM;PRDX4;GSDMD;MAN2B1;GOLGA7;VCL;SLC44A2;AGL;UNC13D;ARPC5;RAB6A;NIT2,wald_stat,Reactome_2022
EPHB-mediated Forward Signaling R-HSA-3928662,-1.5515278088162183,0.35740577456088163,0.03766478342749529,LIMK1;PKN1;YES1;CDC42;FYN;ARPC2,wald_stat,Reactome_2022
Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,-1.550760187844322,0.34742610042491434,0.00922509225092251,GIT1;PRKCB;PRKAG1;ARHGEF7;ADCY7;CALM1;NRAS;PLCB1;GNB1;GNGT2;PRKCA;PLCB2;PRKAR2A;CASK;PRKX;ADCY9;GNAI2;PRKAA1;KPNA2;AP2A1;LIN7C;GNG2;AP2A2;MAPK1;HRAS;MAPK3,wald_stat,Reactome_2022
